ean,descricao_normalizada,PROD,PROD_X,TIPO,MARCA,MARCA_X,EMBAL,PESO
7897804800027,ARROZ BRANCO TIPO 1 LUSO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,LUSO,,PACOTE,5KG
7896545400299,ARROZ BRANCO TIPO 1 MADRINHA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MADRINHA,,PACOTE,1KG
7896545400138,ARROZ BRANCO TIPO 1 MADRINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MADRINHA,,PACOTE,5KG
7896368001024,ARROZ BRANCO TIPO 1 MAE LUZIA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAE LUZIA,,PACOTE,1KG
7896368600043,ARROZ BRANCO TIPO 1 MAE LUZIA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAE LUZIA,,PACOTE,5KG
7896901200426,ARROZ BRANCO TIPO 1 MAIRINQUE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAIRINQUE,,PACOTE,5KG
7898902948123,ARROZ BRANCO TIPO 1 MAIS DA GENTE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAIS DA GENTE,,PACOTE,5KG
7896224602495,ARROZ BRANCO TIPO 1 MAIS EM CONTA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAIS EM CONTA,,PACOTE,5KG
7897110900077,ARROZ BRANCO TIPO 1 MAKTUB PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAKTUB ,,PACOTE,5KG
7897660600106,ARROZ BRANCO TIPO 1 MALACRIDA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MALACRIDA,,PACOTE,5KG
7896732400040,ARROZ BRANCO TIPO 1 MALAQUIA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MALAQUIA,,PACOTE,5KG
7896415400183,ARROZ BRANCO TIPO 1 MANA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANA,,PACOTE,2KG
7896415400169,ARROZ BRANCO TIPO 1 MANA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANA,,PACOTE,5KG
7898111260306,ARROZ BRANCO TIPO 1 MANINHO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANINHO,,PACOTE,1KG
7898111260023,ARROZ BRANCO TIPO 1 MANINHO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANINHO,,PACOTE,5KG
7897562109301,ARROZ BRANCO TIPO 1 MANRIQUE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANRIQUE,,PACOTE,5KG
7898272760028,ARROZ BRANCO TIPO 1 MANUA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANUA,,PACOTE,1KG
7898272760080,ARROZ BRANCO TIPO 1 MANUA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANUA,,PACOTE,2KG
7898272760011,ARROZ BRANCO TIPO 1 MANUA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANUA,,PACOTE,5KG
7898952296595,ARROZ BRANCO TIPO 1 MANUELA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MANUELA,,PACOTE,5KG
7896062550064,ARROZ BRANCO TIPO 1 MARAVILHA MINEIRA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARAVILHA MINEIRA,,PACOTE,5KG
7898949924777,ARROZ BRANCO TIPO 1 MARAVILHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARAVILHA,,PACOTE,5KG
7896337600104,ARROZ BRANCO TIPO 1 MARCON MIX PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARCON,MIX,PACOTE,5KG
7896337600135,ARROZ BRANCO TIPO 1 MARCON PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARCON,,PACOTE,1KG
7896337600111,ARROZ BRANCO TIPO 1 MARCON PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARCON,,PACOTE,2KG
7896337600012,ARROZ BRANCO TIPO 1 MARCON PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARCON,,PACOTE,5KG
7896337600067,ARROZ BRANCO TIPO 1 MARCON PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARCON,PREMIUM,PACOTE,5KG
7897381263796,ARROZ BRANCO TIPO 1 MARINO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARINO,,PACOTE,5KG
7897071389607,ARROZ BRANCO TIPO 1 MARISUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARISUL,,PACOTE,5KG
7897355000686,ARROZ BRANCO TIPO 1 MARIZA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARIZA,,PACOTE,5KG
7897653400126,ARROZ BRANCO TIPO 1 MARTINELLI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MARTINELLI,,PACOTE,5KG
7896415400015,ARROZ BRANCO TIPO 1 MATEUS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MATEUS,,PACOTE,5KG
7896781700054,ARROZ BRANCO TIPO 1 MATUTO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MATUTO,,PACOTE,5KG
7896401100332,ARROZ BRANCO TIPO 1 MAXIMO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MAXIMO,,PACOTE,1KG
612070000066,ARROZ BRANCO TIPO 1 MEDIANEIRA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MEDIANEIRA,,PACOTE,1KG
612070000011,ARROZ BRANCO TIPO 1 MEDIANEIRA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MEDIANEIRA,,PACOTE,5KG
7896800400033,ARROZ BRANCO TIPO 1 MEEIRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MEEIRO,,PACOTE,5KG
7897849400077,ARROZ BRANCO TIPO 1 MERCADAO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MERCADAO,,PACOTE,5KG
7898022800288,ARROZ BRANCO TIPO 1 MERCADO VELHO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MERCADO VELHO,,PACOTE,1KG
7897351150170,ARROZ BRANCO TIPO 1 MERCADO VELHO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MERCADO VELHO,,PACOTE,2KG
7898022800011,ARROZ BRANCO TIPO 1 MERCADO VELHO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MERCADO VELHO,,PACOTE,5KG
7898022801032,ARROZ BRANCO TIPO 1 MERCADO VELHO PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MERCADO VELHO,PREMIUM,PACOTE,5KG
7897921200090,ARROZ BRANCO TIPO 1 MESA FINA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MESA FINA,,PACOTE,2KG
7897921200021,ARROZ BRANCO TIPO 1 MESA FINA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MESA FINA,,PACOTE,5KG
7896448300016,ARROZ BRANCO TIPO 1 MESA MAIS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MESA MAIS,,PACOTE,5KG
7896777300015,ARROZ BRANCO TIPO 1 MESTRE CUCA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MESTRE CUCA,,PACOTE,5KG
7897134300198,ARROZ BRANCO TIPO 1 MIALICH PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MIALICH,,PACOTE,5KG
7896362700282,ARROZ BRANCO TIPO 1 MIGRA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MIGRA,,PACOTE,2KG
7896362700268,ARROZ BRANCO TIPO 1 MIGRA PREMIUM PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MIGRA,PREMIUM,PACOTE,1KG
7896362700275,ARROZ BRANCO TIPO 1 MIGRA PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MIGRA,PREMIUM,PACOTE,5KG
7897355000037,ARROZ BRANCO TIPO 1 MILA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILA,,PACOTE,5KG
7898042750143,ARROZ BRANCO TIPO 1 MILANEZ PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILANEZ,,PACOTE,1KG
7898042750150,ARROZ BRANCO TIPO 1 MILANEZ PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILANEZ,,PACOTE,5KG
7897140100065,ARROZ BRANCO TIPO 1 MILANI PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILANI,,PACOTE,2KG
7897140100010,ARROZ BRANCO TIPO 1 MILANI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILANI,,PACOTE,5KG
7897562100865,ARROZ BRANCO TIPO 1 MILENA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILENA,,PACOTE,2KG
7897562100193,ARROZ BRANCO TIPO 1 MILENA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILENA,,PACOTE,5KG
7897820300129,ARROZ BRANCO TIPO 1 MILENE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MILENE,,PACOTE,5KG
7891527052107,ARROZ BRANCO TIPO 1 MINDA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,MINDA,,PACOTE,1KG
7891527050295,ARROZ BRANCO TIPO 1 MINDA PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,MINDA,,PACOTE,2KG
7891527050288,ARROZ BRANCO TIPO 1 MINDA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MINDA,,PACOTE,5KG
7897980300021,ARROZ BRANCO TIPO 1 MINUANO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MINUANO,,PACOTE,5KG
7897980300045,ARROZ BRANCO TIPO 1 MINUETTO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MINUETTO,,PACOTE,5KG
7898930206042,ARROZ BRANCO TIPO 1 MIRARROZ PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MIRARROZ,,PACOTE,5KG
7897165800100,ARROZ BRANCO TIPO 1 MISTURA FINA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MISTURA FINA,,PACOTE,5KG
612070000097,ARROZ BRANCO TIPO 1 MOCINHA DO SUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MOCINHA DO SUL,,PACOTE,5KG
7898093190738,ARROZ BRANCO TIPO 1 MOLEQUE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MOLEQUE,,PACOTE,5KG
7898932386018,ARROZ BRANCO TIPO 1 MONDELLO AGULHINHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MONDELLO,,PACOTE,5KG
7898218781759,ARROZ BRANCO TIPO 1 MOSTARDA PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,MOSTARDA,PREMIUM,PACOTE,5KG
17896079431315,ARROZ BRANCO TIPO 1 NAMORADO FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,,FARDO,1KG
7896079431110,ARROZ BRANCO TIPO 1 NAMORADO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,,PACOTE,1KG
7896079431127,ARROZ BRANCO TIPO 1 NAMORADO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,,PACOTE,2KG
7896079431158,ARROZ BRANCO TIPO 1 NAMORADO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,,PACOTE,5KG
17896079431254,ARROZ BRANCO TIPO 1 NAMORADO PACOTE 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,,PACOTE,5KG
7896079471291,ARROZ BRANCO TIPO 1 NAMORADO PREMIUM PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,PREMIUM,PACOTE,1KG
7896079471307,ARROZ BRANCO TIPO 1 NAMORADO PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,PREMIUM,PACOTE,5KG
17896079471304,ARROZ BRANCO TIPO 1 NAMORADO PREMIUM PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NAMORADO,PREMIUM,FARDO,5KG
7898164370007,ARROZ BRANCO TIPO 1 NARDELLI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NARDELLI,,PACOTE,5KG
7898955107010,ARROZ BRANCO TIPO 1 NATURE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NATURE,,PACOTE,5KG
7892312200796,ARROZ BRANCO TIPO 1 NATURE SABOR PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NATURE SABOR,,PACOTE,1KG
7896415400411,ARROZ BRANCO TIPO 1 NICE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NICE,,PACOTE,5KG
7897607400394,ARROZ BRANCO TIPO 1 NIDA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NIDA,,PACOTE,5KG
67896401100242,ARROZ BRANCO TIPO 1 NOBILIS FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOBILIS,,FARDO,5KG
7896401100240,ARROZ BRANCO TIPO 1 NOBILIS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOBILIS,,PACOTE,5KG
7898341370035,ARROZ BRANCO TIPO 1 NOSTRA MAMMA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOSTRA MAMMA,,PACOTE,5KG
7897820300044,ARROZ BRANCO TIPO 1 NOVA ERA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOVA ERA,,PACOTE,5KG
7898172900265,ARROZ BRANCO TIPO 1 NOVA MESA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOVA MESA,,PACOTE,5KG
7898944118034,ARROZ BRANCO TIPO 1 NOVO CAMPO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOVO CAMPO,,PACOTE,5KG
7898272760196,ARROZ BRANCO TIPO 1 NOVO GRAO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NOVO GRAO,,PACOTE,5KG
7898008920504,ARROZ BRANCO TIPO 1 NUTRAMIL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRAMIL,,PACOTE,5KG
7898962323038,ARROZ BRANCO TIPO 1 NUTRI VIDA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRI VIDA,,PACOTE,5KG
7899467400033,ARROZ BRANCO TIPO 1 NUTRIARROZ PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRIARROZ,,PACOTE,1KG
7899467400040,ARROZ BRANCO TIPO 1 NUTRIARROZ PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRIARROZ,,PACOTE,5KG
7897980300076,ARROZ BRANCO TIPO 1 NUTRIPAR PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRIPAR,,PACOTE,1KG
7897980300038,ARROZ BRANCO TIPO 1 NUTRIPAR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,NUTRIPAR,,PACOTE,5KG
7898014490619,ARROZ BRANCO TIPO 1 OLIRON PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,OLIRON,,PACOTE,2KG
7898014490602,ARROZ BRANCO TIPO 1 OLIRON PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OLIRON,,PACOTE,5KG
7897082400056,ARROZ BRANCO TIPO 1 OLIVEIRA PAACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,OLIVEIRA,,PAACOTE,1KG
7897073890057,ARROZ BRANCO TIPO 1 OLIVEIRA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OLIVEIRA,,PACOTE,5KG
7896006752837,ARROZ BRANCO TIPO 1 OMIAGUE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OMIAGUE,,PACOTE,5KG
7897024400106,ARROZ BRANCO TIPO 1 ORYZA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,ORYZA,,PACOTE,5KG
7896063700420,ARROZ BRANCO TIPO 1 OURINHOS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURINHOS,,PACOTE,5KG
7896368300035,ARROZ BRANCO TIPO 1 OURO BRANCO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURO BRANCO,,PACOTE,5KG
7898191890240,ARROZ BRANCO TIPO 1 OURO FINO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURO FINO,,PACOTE,2KG
7898191890233,ARROZ BRANCO TIPO 1 OURO FINO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURO FINO,,PACOTE,5KG
7898950279040,ARROZ BRANCO TIPO 1 OURO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURO,,PACOTE,1KG
7898950279033,ARROZ BRANCO TIPO 1 OURO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,OURO,,PACOTE,5KG
7896901200310,ARROZ BRANCO TIPO 1 PADONA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PADONA,,PACOTE,5KG
7896641000027,ARROZ BRANCO TIPO 1 PADRE PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PADRE,,PACOTE,2KG
7896641000010,ARROZ BRANCO TIPO 1 PADRE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PADRE,,PACOTE,5KG
612069000015,ARROZ BRANCO TIPO 1 PAGLIARIN PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PAGLIARIN,,PACOTE,5KG
7896283522598,ARROZ BRANCO TIPO 1 PALADAR GRAN RESERVA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALADAR,GRAN RESERVA,PACOTE,5KG
7896283522796,ARROZ BRANCO TIPO 1 PALADAR PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALADAR,,PACOTE,5KG
7897066797035,ARROZ BRANCO TIPO 1 PALMARES GOLD PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALMARES,GOLD,PACOTE,1KG
7897066791019,ARROZ BRANCO TIPO 1 PALMARES PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALMARES,,PACOTE,1KG
7897066791026,ARROZ BRANCO TIPO 1 PALMARES PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALMARES,,PACOTE,2KG
7897066791057,ARROZ BRANCO TIPO 1 PALMARES PLUS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PALMARES,PLUS,PACOTE,5KG
7896333200186,ARROZ BRANCO TIPO 1 PAMPARRA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PAMPARRA,,PACOTE,5KG
7897605700144,ARROZ BRANCO TIPO 1 PANELA CHEIA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA CHEIA,,PACOTE,5KG
7897351150040,ARROZ BRANCO TIPO 1 PANELA DE FERRO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA DE FERRO,,PACOTE,2KG
7897351150019,ARROZ BRANCO TIPO 1 PANELA DE FERRO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA DE FERRO,,PACOTE,5KG
7897351150101,ARROZ BRANCO TIPO 1 PANELA DE FERRO RESERVA ESPECIAL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA DE FERRO,RESERVA ESPECIAL,PACOTE,5KG
7896732400095,ARROZ BRANCO TIPO 1 PANELA GAUCHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA GAUCHA,,PACOTE,5KG
7898055920069,ARROZ BRANCO TIPO 1 PANELA VELHA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELA VELHA,,PACOTE,5KG
7897172500116,ARROZ BRANCO TIPO 1 PANELACO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELACO,,PACOTE,1KG
7897172500109,ARROZ BRANCO TIPO 1 PANELACO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANELACO,,PACOTE,5KG
7897169100602,ARROZ BRANCO TIPO 1 PANTANENSE PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANTANENSE,,PACOTE,1KG
7897169100404,ARROZ BRANCO TIPO 1 PANTANENSE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANTANENSE,,PACOTE,5KG
37896070800091,ARROZ BRANCO TIPO 1 PANTERA FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANTERA,,FARDO,5KG
7896070800069,ARROZ BRANCO TIPO 1 PANTERA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANTERA,,PACOTE,1KG
7896070800090,ARROZ BRANCO TIPO 1 PANTERA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PANTERA,,PACOTE,5KG
7897820300143,ARROZ BRANCO TIPO 1 PARAISO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PARAISO,,PACOTE,2KG
7897820300020,ARROZ BRANCO TIPO 1 PARAISO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PARAISO,,PACOTE,5KG
27896086419884,ARROZ BRANCO TIPO 1 PATEKO FARDO 10 X 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,,FARDO,1KG
17896086419771,ARROZ BRANCO TIPO 1 PATEKO FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,,FARDO,5KG
7896086419903,ARROZ BRANCO TIPO 1 PATEKO FOOD SERVICE PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,FOOD SERVICE,PACOTE,5KG
7896086419880,ARROZ BRANCO TIPO 1 PATEKO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,,PACOTE,1KG
7896086419842,ARROZ BRANCO TIPO 1 PATEKO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,,PACOTE,2KG
7896086419774,ARROZ BRANCO TIPO 1 PATEKO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,,PACOTE,5KG
7896086420169,ARROZ BRANCO TIPO 1 PATEKO PREMIUM PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,PREMIUM,PACOTE,1KG
7896086420152,ARROZ BRANCO TIPO 1 PATEKO PREMIUM PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,PREMIUM,PACOTE,2KG
7896086420145,ARROZ BRANCO TIPO 1 PATEKO PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATEKO,PREMIUM,PACOTE,5KG
7896866800235,ARROZ BRANCO TIPO 1 PATINI AGULHINHA EXTRA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATINI,EXTRA,PACOTE,1KG
7896866800020,ARROZ BRANCO TIPO 1 PATINI OURO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATINI,OURO,PACOTE,2KG
7896866800242,ARROZ BRANCO TIPO 1 PATINI PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATINI,,PACOTE,1KG
7896866800013,ARROZ BRANCO TIPO 1 PATINI PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATINI,,PACOTE,5KG
7896866800167,ARROZ BRANCO TIPO 1 PATINI PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATINI,PREMIUM,PACOTE,5KG
7896550720306,ARROZ BRANCO TIPO 1 PATOSUL PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATOSUL,,PACOTE,5KG
7898930206134,ARROZ BRANCO TIPO 1 PATRIOTA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATRIOTA,,PACOTE,1KG
7898930206141,ARROZ BRANCO TIPO 1 PATRIOTA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATRIOTA,,PACOTE,5KG
7898014490718,ARROZ BRANCO TIPO 1 PATROA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PATROA,,PACOTE,5KG
7898994011200,ARROZ BRANCO TIPO 1 PAULISTA PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PAULISTA,,PACOTE,1KG
7896558310622,ARROZ BRANCO TIPO 1 PEDRETTI PREMIUM PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PEDRETTI,PREMIUM,PACOTE,2KG
7896558310608,ARROZ BRANCO TIPO 1 PEDRETTI PREMIUM PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PEDRETTI,PREMIUM,PACOTE,5KG
7896584300567,ARROZ BRANCO TIPO 1 PEG JA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PEG JA,,PACOTE,5KG
7896584301373,ARROZ BRANCO TIPO 1 PEGJA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PEGJA,,PACOTE,5KG
7897443800143,ARROZ BRANCO TIPO 1 PELICANO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PELICANO,,PACOTE,5KG
7898945993036,ARROZ BRANCO TIPO 1 PERFEITO PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PERFEITO,,PACOTE,1KG
7898945993029,ARROZ BRANCO TIPO 1 PERFEITO PACOTE 2000 GRAMAS,ARROZ,BRANCO,TIPO 1,PERFEITO,,PACOTE,2KG
7898945993012,ARROZ BRANCO TIPO 1 PERFEITO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PERFEITO,,PACOTE,5KG
7898028870087,ARROZ BRANCO TIPO 1 PEROLA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PEROLA,,PACOTE,5KG
7898937265011,ARROZ BRANCO TIPO 1 PETRUS PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PETRUS,,PACOTE,5KG
7896063700697,ARROZ BRANCO TIPO 1 PHILOMENA PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PHILOMENA,,PACOTE,5KG
17896864400144,ARROZ BRANCO TIPO 1 PICININ FARDO 6 X 5000 GRAMAS,ARROZ,BRANCO,TIPO 1,PICININ,,FARDO,5KG
7896864400161,ARROZ BRANCO TIPO 1 PICININ SERIE GOURMET PACOTE 1000 GRAMAS,ARROZ,BRANCO,TIPO 1,PICININ,SERIE GOURMET,PACOTE,1KG
